corpus,role,id,cluster,live_k,repetitions,baseline_ns_median,candidate_ns_median,ratio,baseline_ns_p10,baseline_ns_p90,candidate_ns_p10,candidate_ns_p90,baseline_peak_bytes,candidate_peak_bytes,peak_bytes_ratio,canonical_key_equal,packed_output_equal,packed_sha256
epfl,validation_reused,epfl-arithmetic-adder-po3-e22ec7119f,epfl:circuit:adder.aig,8,5,281793.0,272753.0,0.9679197141163904,278567.0,289283.0,271211.0,277649.0,,,,True,True,5f85ccec0d99b17c1f1e24b9cc46ce3319945912648ce0a7842f2114eafcb741
epfl,validation_reused,epfl-arithmetic-adder-po4-ed17ac917c,epfl:circuit:adder.aig,10,5,356134.0,350794.0,0.9850056439430103,354957.6,368436.6,344829.6,359202.0,,,,True,True,7438036983e270a3aae7df9a97a7adb27b08600271f54b1528fb7c79033c2900
epfl,validation_reused,epfl-arithmetic-adder-po5-d8df03f32b,epfl:circuit:adder.aig,12,5,430174.0,415994.0,0.9670365944943209,428277.0,431950.4,411882.6,421933.0,,,,True,True,cc1392ab2872a16263358c49d54f6f6a042ee879c568ff666eff15a4b702977b
epfl,validation_reused,epfl-arithmetic-adder-po6-5e5f8d2bf9,epfl:circuit:adder.aig,14,5,516326.0,503276.0,0.9747252704686574,508743.4,549384.0,497219.4,506139.0,,,,True,True,ed2f865d4c1d045128523bd100e5c1052d90c4ffdde819b5e6e720ddda2ec6d0
epfl,validation_reused,epfl-arithmetic-adder-po7-7187a359bb,epfl:circuit:adder.aig,16,5,603847.0,587436.0,0.9728225858537014,599992.6000000001,606152.6,582872.4,591390.6,,,,True,True,9d28057f0e1c91056edd5e0780e22fabb109924591d348fee488088f94b03a13
epfl,validation_reused,epfl-arithmetic-adder-internal23-c8f7e7c3d1,epfl:circuit:adder.aig,8,5,241502.0,233653.0,0.9674992339607954,240160.4,244380.59999999998,231349.0,234626.0,,,,True,True,8c303820e642d3085b45ccf82e502f884e33901014b7355ce9947a191d911173
epfl,validation_reused,epfl-arithmetic-adder-internal59-0da2adafe4,epfl:circuit:adder.aig,16,5,402435.0,388184.0,0.9645880701231254,401228.6,404898.0,385820.4,390594.4,,,,True,True,314c7a0e9d6ef2861621e1abd2ac969b70fafecc64f84c17e6e40dabd4aec203
epfl,validation_reused,epfl-arithmetic-bar-internal12-c0943537bc,epfl:circuit:bar.aig,8,5,160412.0,154992.0,0.9662120040894696,156135.4,162914.0,154490.0,155467.0,,,,True,True,8c8c379a4908901531f2f5d87fbfdb999cc6f4d090cf41d953e14297a29dedec
epfl,validation_reused,epfl-arithmetic-bar-internal946-d4ec02cf11,epfl:circuit:bar.aig,8,5,153912.0,151071.0,0.9815414002806798,151971.6,158730.0,149543.6,153776.0,,,,True,True,de79b1ebef3a6a2f2e4ad16d21d48d5e932615c52349246d16cc90d3647da400
epfl,validation_reused,epfl-arithmetic-bar-internal1491-d851acd11c,epfl:circuit:bar.aig,8,5,152071.0,147101.0,0.9673178975610077,150204.0,155287.40000000002,146702.0,150733.40000000002,,,,True,True,79570f48654881e6c3b0293a3404059220fadaf331d51391080aeb1a61f9888e
