schedule,group,n_formulas,geomean,median,ci95_lo,ci95_hi,bootstrap,sigma_log,df,n_distinct_truth
blocked,live_k=8,64,0.8755221207826719,0.9178600268826211,0.8468744149312732,0.9025787990709404,stratified_by_cell,0.16931458191730595,63,64
blocked,live_k=8/family=xor_dom,16,0.772944386773353,0.8151403931786473,0.6849972867192472,0.8549850548378426,formula,0.23071736504558954,15,16
blocked,live_k=8/family=andor_dom,16,0.9109884559442096,0.9246814639500386,0.8642389675786394,0.9594014868752128,formula,0.10961755757521821,15,16
blocked,live_k=8/family=impeqv_dom,16,0.936198822009283,0.9829139191092855,0.8874661011762122,0.9758720335469979,formula,0.10426862279566787,15,16
blocked,live_k=8/family=mixed,16,0.8913315553029038,0.9256381054812629,0.8262649867126892,0.9473930247475103,formula,0.14459627570030867,15,16
blocked,live_k=8/shape=tree,32,0.9367230632530377,0.9624014113282661,0.9079600514799845,0.9643509553284284,formula,0.08646626035316862,31,32
blocked,live_k=8/shape=shared,32,0.8183197511095356,0.8691686589976272,0.7610119924931491,0.8745446455477134,formula,0.20336663641742478,31,32
blocked,live_k=12,64,0.872997230872667,0.9070862324627902,0.85446254875033,0.8912337089949254,stratified_by_cell,0.1340040204482455,63,64
blocked,live_k=12/family=xor_dom,16,0.7743818427946003,0.7849680239178166,0.7300205329423617,0.8173942388482921,formula,0.12279329650475641,15,16
blocked,live_k=12/family=andor_dom,16,0.8824257040734995,0.9006373244406859,0.8547767082108582,0.9119440546897337,formula,0.07027005813264559,15,16
blocked,live_k=12/family=impeqv_dom,16,0.9566695793559297,0.9798096585438303,0.9247237397573683,0.9832381598415054,formula,0.06405739338639094,15,16
blocked,live_k=12/family=mixed,16,0.8884974562666547,0.9446159493983413,0.8156985959234871,0.9508598367474028,formula,0.16305019126322737,15,16
blocked,live_k=12/shape=tree,32,0.9230075573935839,0.9565829910081709,0.8950947342682262,0.9487227975291198,formula,0.08837813067231014,31,32
blocked,live_k=12/shape=shared,32,0.8256965601272578,0.8450445300086308,0.7839930637032259,0.8682790013365184,formula,0.14925287969533163,31,32
blocked,live_k=16,64,0.923604438941703,0.9323379205492166,0.9132771043497282,0.9338861236305724,stratified_by_cell,0.0746444097884976,63,64
blocked,live_k=16/family=xor_dom,16,0.8613639457738909,0.8711083074428915,0.8305754834067238,0.8892450371442343,formula,0.07162777609864371,15,16
blocked,live_k=16/family=andor_dom,16,0.9090721063683276,0.9078243683998369,0.8870873033245534,0.9344861298223861,formula,0.053326335392238806,15,16
blocked,live_k=16/family=impeqv_dom,16,0.9803908447769767,0.9892145880232394,0.9530366968403368,0.9996780483709575,formula,0.051976578568841796,15,16
blocked,live_k=16/family=mixed,16,0.9478940066820218,0.9424792183653635,0.9232993570232526,0.9710219705537375,formula,0.052432713834893695,15,16
blocked,live_k=16/shape=tree,32,0.9532777260896649,0.9620526462341579,0.9340916553826434,0.9712554488644763,formula,0.056945227072466076,31,32
blocked,live_k=16/shape=shared,32,0.8948548112332386,0.8998862277030211,0.8720781249581187,0.9177498595214172,formula,0.07756342567706258,31,32
blocked,family=xor_dom/shape=tree,24,0.8584438334187169,0.8610011382053727,0.8317712156335338,0.8858827085312738,formula,0.07885470663771979,23,24
blocked,family=xor_dom/shape=shared,24,0.7489994757709698,0.7637910838190411,0.6913520073828452,0.8041449479658705,formula,0.19318731945569056,23,24
blocked,family=andor_dom/shape=tree,24,0.9369671943601805,0.9370858006182935,0.9132594428899493,0.9589295269986106,formula,0.06366934869164757,23,24
blocked,family=andor_dom/shape=shared,24,0.8659015531124813,0.8705332661121367,0.8400086331085446,0.8935675573821518,formula,0.07780236121585084,23,24
blocked,family=impeqv_dom/shape=tree,24,0.9765403191567071,0.9891105937924325,0.9577970534417268,0.9936934234094279,formula,0.048031888921959885,23,24
blocked,family=impeqv_dom/shape=shared,24,0.9389937221555507,0.9764589104984509,0.902128632391499,0.9706969270760757,formula,0.09570898018508264,23,24
blocked,family=mixed/shape=tree,24,0.9838331185122948,0.9938145170961363,0.9723047184365825,0.9950581435404584,formula,0.029300894954103072,23,24
blocked,family=mixed/shape=shared,24,0.8395541781918388,0.8937102622340773,0.7918343972735002,0.8843861090440668,formula,0.14365995992760308,23,24
blocked,all,192,0.8904072079493855,0.9237984353051856,0.8782605877348174,0.9021049769129572,stratified_by_cell,0.13375890994239636,191,192
round_robin,live_k=8,64,0.8899353525541227,0.9300397488184659,0.8663752394695281,0.9125741740303315,stratified_by_cell,0.1641846413863068,63,64
round_robin,live_k=8/family=xor_dom,16,0.7709470373442865,0.8355373224012225,0.6891787017256849,0.8473132274312278,formula,0.21049531306178926,15,16
round_robin,live_k=8/family=andor_dom,16,0.9189311181516598,0.9300397488184659,0.8781162196044208,0.9568713538075292,formula,0.08905496380259217,15,16
round_robin,live_k=8/family=impeqv_dom,16,0.9824103123092937,1.0109954004012969,0.9377673736258826,1.0144280053285262,formula,0.08704708593246677,15,16
round_robin,live_k=8/family=mixed,16,0.9012253987260396,0.9266252751470817,0.8388400553105639,0.9586656470684045,formula,0.1404866811454554,15,16
round_robin,live_k=8/shape=tree,32,0.9634886195003588,0.9882422570462427,0.9348308826439823,0.9884270565448728,formula,0.07960504453389254,31,32
round_robin,live_k=8/shape=shared,32,0.8219971836681728,0.86710127897533,0.7694780036014915,0.8748528050480691,formula,0.18821917567327057,31,32
round_robin,live_k=12,64,0.8916783627401479,0.9124036488564189,0.8747799710660875,0.9082161336434389,stratified_by_cell,0.12721982665011794,63,64
round_robin,live_k=12/family=xor_dom,16,0.7948597919851077,0.7889169774898501,0.7574804262915312,0.833195473365118,formula,0.10315372011304225,15,16
round_robin,live_k=12/family=andor_dom,16,0.8907096844822661,0.88628879639988,0.8613778077218711,0.9212951396171634,formula,0.0748850970080065,15,16
round_robin,live_k=12/family=impeqv_dom,16,0.9756180933900079,1.0067331623378302,0.9422868024179719,1.0028376211214454,formula,0.0647028754597117,15,16
round_robin,live_k=12/family=mixed,16,0.9152218166876304,0.9699238785891877,0.8441582564179474,0.9765222055510766,formula,0.15521134547384774,15,16
round_robin,live_k=12/shape=tree,32,0.945579978650033,0.9876401813813093,0.9164346142621584,0.9724985910028847,formula,0.08941943783930191,31,32
round_robin,live_k=12/shape=shared,32,0.8408493417067372,0.8648678326569041,0.803581228892309,0.8782575268540762,formula,0.13335682657382827,31,32
round_robin,live_k=16,64,0.9368665714421885,0.9486849004886114,0.926651180282208,0.9475530900580321,stratified_by_cell,0.08925265616923118,63,64
round_robin,live_k=16/family=xor_dom,16,0.8474467451750232,0.8576947930258441,0.81825929149293,0.8737980484731137,formula,0.0692337123743616,15,16
round_robin,live_k=16/family=andor_dom,16,0.9313711866827705,0.9298749563302385,0.9013225802518646,0.960934605378991,formula,0.06677630531105234,15,16
round_robin,live_k=16/family=impeqv_dom,16,1.0082067854446923,1.0195714167755396,0.9819322873739512,1.026427546822262,formula,0.04928453932726415,15,16
round_robin,live_k=16/family=mixed,16,0.9681132006305444,0.9615935967378446,0.9380259749911817,0.9984394339663457,formula,0.06412982440206516,15,16
round_robin,live_k=16/shape=tree,32,0.9727213319475935,1.0008226453380642,0.9468103498542688,0.9960211195206711,formula,0.07343196303638447,31,32
round_robin,live_k=16/shape=shared,32,0.902333426705532,0.8965328893988654,0.8764290939195012,0.9282013132219091,formula,0.08879620860069405,31,32
round_robin,family=xor_dom/shape=tree,24,0.8589233848100404,0.8626334204947081,0.8359549303372823,0.8822336215386173,formula,0.06983880442517862,23,24
round_robin,family=xor_dom/shape=shared,24,0.7521952134857706,0.7766388534255962,0.7003236905346626,0.7978001454849262,formula,0.16775939900808817,23,24
round_robin,family=andor_dom/shape=tree,24,0.9709740085593392,0.9743706189398004,0.9552568750938345,0.9868910046523653,formula,0.04165359340279285,23,24
round_robin,family=andor_dom/shape=shared,24,0.859449472494043,0.866474172424096,0.8415409935198479,0.8770145630550814,formula,0.05445772069144822,23,24
round_robin,family=impeqv_dom/shape=tree,24,1.012442957745877,1.0159536612317626,1.0015708453257928,1.0207452733972042,formula,0.02413340021638529,23,24
round_robin,family=impeqv_dom/shape=shared,24,0.9654082796089463,0.9960030174374972,0.9296720577032929,0.9960654972522006,formula,0.0889396602562379,23,24
round_robin,family=mixed/shape=tree,24,1.0081190026191844,1.0176141333617896,0.9918757692813605,1.02185789867298,formula,0.038351616194742075,23,24
round_robin,family=mixed/shape=shared,24,0.8537790320243832,0.8973834353574474,0.8098445820133846,0.8956531424756004,formula,0.13177024431128292,23,24
round_robin,all,192,0.9059025390925087,0.9263696453829421,0.8954173241391199,0.9156999560634022,stratified_by_cell,0.13200696618676924,191,192
