corpus,role,id,cluster,live_k,repetitions,baseline_ns_median,candidate_ns_median,ratio,baseline_ns_p10,baseline_ns_p90,candidate_ns_p10,candidate_ns_p90,baseline_peak_bytes,candidate_peak_bytes,peak_bytes_ratio,canonical_key_equal,packed_output_equal,packed_sha256
epfl,validation_reused,epfl-arithmetic-hyp-internal60556-85a8c283b2,epfl:circuit:hyp.aig,12,5,795500.0,791700.0,0.995223130106851,791100.0,997180.0,752260.0,898480.0,,,,True,True,068cc6dea0f88cf6c0cc4c18cb930df20504334f2df745ea0ba2b63d9c114d87
epfl,validation_reused,epfl-arithmetic-hyp-internal76240-1bc3a2623d,epfl:circuit:hyp.aig,12,5,955200.0,931000.0,0.9746649916247906,946020.0,1049020.0,900880.0,997600.0,,,,True,True,e7557c59ce00eb6eac61299f2e160fc750fec37af064a2bf539668e19c462bdc
epfl,validation_reused,epfl-arithmetic-hyp-internal97454-29cafc7bc4,epfl:circuit:hyp.aig,10,5,709600.0,620800.0,0.874859075535513,644660.0,758220.0,602800.0,626120.0,,,,True,True,6ae90b00e22334d16b32f3d55eca283934424b24de7bb04bdf7380a4e42aeaaf
epfl,validation_reused,epfl-arithmetic-hyp-internal119304-16daab6b7b,epfl:circuit:hyp.aig,12,5,1517800.0,1481000.0,0.9757543813414152,1251580.0,1811080.0,1360700.0,1707900.0,,,,True,True,1c4d64d031df1f1e95ff233263a3bef9131a16bacc361ce541751c5252b84018
epfl,validation_reused,epfl-arithmetic-hyp-internal212060-c28ab69616,epfl:circuit:hyp.aig,8,5,1753800.0,1810800.0,1.0325008552856654,1657600.0,1903340.0,1663020.0,2131520.0,,,,True,True,c1ba94e94e9e5bda403528c481e360a007a4338aec7850571e72a8ba0d9e4a12
epfl,validation_reused,epfl-arithmetic-log2-internal16-c3a7b25434,epfl:circuit:log2.aig,8,5,344200.0,443800.0,1.2893666472980825,327680.0,416000.0,316960.0,554540.0,,,,True,True,3269aeb6831504cb8679ea40f749072951eb1728cc5e21e45fd0d6b423f6fa42
epfl,validation_reused,epfl-arithmetic-log2-internal1914-5f203d9539,epfl:circuit:log2.aig,8,5,19019900.0,18382700.0,0.9664982465733258,17534640.0,22216860.0,16367620.0,19944660.0,,,,True,True,572dbdacc4bddfa324214e5e0f808bf1673be4ab3cbd524794866e03edfe9660
epfl,validation_reused,epfl-arithmetic-log2-internal3778-4bd86194c9,epfl:circuit:log2.aig,8,5,1517000.0,1449600.0,0.9555702043506922,1354580.0,1845740.0,1350400.0,2120100.0,,,,True,True,2ce995d729520a32007bd7dd1acacf3813d4a3757255e3ae7d1e898dd59a0203
epfl,validation_reused,epfl-arithmetic-log2-internal5717-7cc65aa43a,epfl:circuit:log2.aig,8,5,2004700.0,1922500.0,0.9589963585573902,1810880.0,2455800.0,1736900.0,2091580.0,,,,True,True,48187f7424e4a340a340f865bc4f2d47d3bb7ffaceccadf8e59ad718b98d0bd0
epfl,validation_reused,epfl-arithmetic-log2-internal7808-791f45c1ba,epfl:circuit:log2.aig,8,5,124563900.0,100768200.0,0.808967927304781,106490160.0,136167840.0,95663740.0,129423580.0,,,,True,True,1f6f71b6077524958b516c869356dd36e7b353bbad0a2d3c892595e520fd611f
