arm,role,policy,words_auto_min_vars,is_current_policy,n,refused_or_ineligible_count,cluster_count,regret_geomean,regret_geomean_cluster_bootstrap_ci95_low,regret_geomean_cluster_bootstrap_ci95_high,regret_median,regret_p90,regret_max,catastrophic_ge_2_count,catastrophic_ge_2_rate
raw,tuning,threshold_k6,6,False,10,0,2,2.1767089726638646,2.0183218692572913,4.296252927400468,2.6848077207147023,4.3995839622276405,4.765432098765432,5,0.5
raw,tuning,threshold_k7,7,False,10,0,2,1.8799064228164468,1.7149540860488808,4.296252927400468,1.334708612686952,4.3995839622276405,4.765432098765432,4,0.4
raw,tuning,threshold_k8,8,False,10,0,2,1.6225504180568975,1.4561638343940293,4.296252927400468,1.0,4.343170844536965,4.765432098765432,3,0.3
raw,tuning,threshold_k9,9,False,10,0,2,1.3879952250836671,1.224237116115632,4.296252927400468,1.0,3.759803687189997,4.296252927400468,2,0.2
raw,tuning,threshold_k10,10,False,10,0,2,1.3879952250836671,1.224237116115632,4.296252927400468,1.0,3.759803687189997,4.296252927400468,2,0.2
raw,tuning,threshold_k11,11,False,10,0,2,1.19971748376559,1.0,1.224237116115632,1.0,1.872495324442063,3.7001982160555005,1,0.1
raw,tuning,threshold_k12,12,False,10,0,2,1.19971748376559,1.0,1.224237116115632,1.0,1.872495324442063,3.7001982160555005,1,0.1
raw,tuning,threshold_k13,13,False,10,0,2,1.0525833331907308,1.0,1.0585940100709157,1.0,1.0669417225373903,1.6694172253739041,0,0.0
raw,tuning,threshold_k14,14,False,10,0,2,1.0525833331907308,1.0,1.0585940100709157,1.0,1.0669417225373903,1.6694172253739041,0,0.0
raw,tuning,threshold_k15,15,False,10,0,2,1.0525833331907308,1.0,1.0585940100709157,1.0,1.0669417225373903,1.6694172253739041,0,0.0
raw,tuning,threshold_k16,16,True,10,0,2,1.0525833331907308,1.0,1.0585940100709157,1.0,1.0669417225373903,1.6694172253739041,0,0.0
raw,validation_reused,threshold_k6,6,False,15,0,6,2.9809268661799906,2.1250111347546126,5.390136531680283,3.8536446469248293,5.901897577393571,18.0710895155321,10,0.6666666666666666
raw,validation_reused,threshold_k7,7,False,15,0,6,2.7185111450075414,2.0057866112003664,5.390136531680283,3.1185419058553387,5.901897577393571,18.0710895155321,9,0.6
raw,validation_reused,threshold_k8,8,False,15,0,6,2.7185111450075414,1.996031685033766,5.397728923931688,3.1185419058553387,5.901897577393571,18.0710895155321,9,0.6
raw,validation_reused,threshold_k9,9,False,15,0,6,2.22199852212257,1.6901007512599342,5.046411867531389,1.5839570452326717,5.901897577393571,18.0710895155321,7,0.4666666666666667
raw,validation_reused,threshold_k10,10,False,15,0,6,1.832081586988235,1.4336203393141371,2.575079080044723,1.4431372549019608,5.205470323690902,6.076935154655362,6,0.4
raw,validation_reused,threshold_k11,11,False,15,0,6,1.4755904263559738,1.2476728172449176,2.313853178425617,1.0,3.559603550497033,6.076935154655362,4,0.26666666666666666
raw,validation_reused,threshold_k12,12,False,15,0,6,1.3083387027716937,1.124914479289069,1.4500554525312292,1.0,2.681669958978932,3.8536446469248293,3,0.2
raw,validation_reused,threshold_k13,13,False,15,0,6,1.10849049139715,1.035037978318995,1.3366447040075184,1.0,1.5276291291003872,2.0263620386643235,1,0.06666666666666667
raw,validation_reused,threshold_k14,14,False,15,0,6,1.057509236727202,1.0020019892737382,1.0803888527470102,1.0,1.2707112392520812,1.5839570452326717,0,0.0
raw,validation_reused,threshold_k15,15,False,15,0,6,1.0255762209212054,1.0,1.0538000965671,1.0,1.0072433294663572,1.4431372549019608,0,0.0
raw,validation_reused,threshold_k16,16,True,15,0,6,1.0247560929750144,1.0,1.0538000965671,1.0,1.0,1.4431372549019608,0,0.0
cm,tuning,threshold_k6,6,False,10,0,2,2.000493492073414,1.8542659475082226,3.9611676486341723,2.3176001292989317,4.074933011760786,4.140611902766135,5,0.5
cm,tuning,threshold_k7,7,False,10,0,2,1.7355242657372196,1.5834680235714347,3.9611676486341723,1.2550122249388753,3.9718144194912184,4.067635357204636,4,0.4
cm,tuning,threshold_k8,8,False,10,0,2,1.5420638881597155,1.38860213109029,3.9611676486341723,1.0,3.9718144194912184,4.067635357204636,3,0.3
cm,tuning,threshold_k9,9,False,10,0,2,1.3401955317892886,1.1881551622190285,3.9611676486341723,1.0,3.2087749927115183,3.9611676486341723,2,0.2
cm,tuning,threshold_k10,10,False,10,0,2,1.3401955317892886,1.1881551622190285,3.9611676486341723,1.0,3.2087749927115183,3.9611676486341723,2,0.2
cm,tuning,threshold_k11,11,False,10,0,2,1.167846714614912,1.0,1.1881551622190285,1.0,1.6715395857619864,3.1251758087201127,1,0.1
cm,tuning,threshold_k12,12,False,10,0,2,1.167846714614912,1.0,1.1881551622190285,1.0,1.6715395857619864,3.1251758087201127,1,0.1
cm,tuning,threshold_k13,13,False,10,0,2,1.0420736104548216,1.0,1.046856391192945,1.0,1.0510024449877748,1.5100244498777506,0,0.0
cm,tuning,threshold_k14,14,False,10,0,2,1.0420736104548216,1.0,1.046856391192945,1.0,1.0510024449877748,1.5100244498777506,0,0.0
cm,tuning,threshold_k15,15,False,10,0,2,1.0420736104548216,1.0,1.046856391192945,1.0,1.0510024449877748,1.5100244498777506,0,0.0
cm,tuning,threshold_k16,16,True,10,0,2,1.0420736104548216,1.0,1.046856391192945,1.0,1.0510024449877748,1.5100244498777506,0,0.0
cm,validation_reused,threshold_k6,6,False,15,0,6,2.510397845706692,2.0388997118102465,3.1504963935107226,3.2014790764790764,4.776066340088876,5.8259474675553165,9,0.6
cm,validation_reused,threshold_k7,7,False,15,0,6,2.2858533931003877,1.8581198385940196,2.989442253878547,2.7248860242100297,4.776066340088876,5.8259474675553165,8,0.5333333333333333
cm,validation_reused,threshold_k8,8,False,15,0,6,2.2858533931003877,1.849672536778187,3.095835020329623,2.7248860242100297,4.776066340088876,5.8259474675553165,8,0.5333333333333333
cm,validation_reused,threshold_k9,9,False,15,0,6,1.8758091260165204,1.596210031154486,2.791448819682097,1.5650675093363975,4.209830622492512,5.8259474675553165,6,0.4
cm,validation_reused,threshold_k10,10,False,15,0,6,1.6678777181272584,1.3649441327002034,1.9851774983824992,1.3494333513221803,3.6366414907312983,4.482950862180734,5,0.3333333333333333
cm,validation_reused,threshold_k11,11,False,15,0,6,1.3806170219158889,1.2321140217909996,1.8295496459171463,1.0,3.0108418555714573,3.391378332387975,3,0.2
cm,validation_reused,threshold_k12,12,False,15,0,6,1.277565510834665,1.1243195560920038,1.3838993941768856,1.0,2.327761803205263,3.391378332387975,2,0.13333333333333333
cm,validation_reused,threshold_k13,13,False,15,0,6,1.101543216182038,1.0420825188385427,1.2640944642109209,1.0,1.4788138461307105,1.7320754716981133,0,0.0
cm,validation_reused,threshold_k14,14,False,15,0,6,1.0619329247858287,1.0259557491062674,1.0897559894097828,1.0,1.27613865704633,1.5650675093363975,0,0.0
cm,validation_reused,threshold_k15,15,False,15,0,6,1.0306903606926092,1.0,1.0716240053037678,1.0,1.0997179693795327,1.3494333513221803,0,0.0
cm,validation_reused,threshold_k16,16,True,15,0,6,1.020179900011749,1.0,1.0437417669761744,1.0,1.0,1.3494333513221803,0,0.0
