corpus,role,id,cluster,live_k,repetitions,baseline_ns_median,candidate_ns_median,ratio,baseline_ns_p10,baseline_ns_p90,candidate_ns_p10,candidate_ns_p90,baseline_peak_bytes,candidate_peak_bytes,peak_bytes_ratio,canonical_key_equal,packed_output_equal,packed_sha256
epfl,validation_reused,epfl-arithmetic-sqrt-internal245-d665cc05c9,epfl:circuit:sqrt.aig,12,5,6448100.0,6749600.0,1.0467579597090615,6117460.0,6980220.0,6223260.0,7362960.0,,,,True,True,aa8cecf0d7790f3461d1c4af822dc58fa68fcdd5c8e974bee90e4da4be65647f
epfl,validation_reused,epfl-arithmetic-sqrt-internal572-4cc8f15071,epfl:circuit:sqrt.aig,16,5,15626800.0,15401800.0,0.985601658688919,14910920.0,20503180.0,15085500.0,15994220.0,,,,True,True,579236a307516f9e4b6378aa4e5ecbd17300382b6eb394beb39cf4d3b992593e
epfl,validation_reused,epfl-arithmetic-square-po8-79f4d8bbc0,epfl:circuit:square.aig,8,5,3103700.0,2587200.0,0.833585720269356,2648960.0,4090560.0,2578660.0,2643920.0,,,,True,True,e9019db4e4836eb23117e60dab498591ce57a879524e71ce80b85c2fe7480865
epfl,validation_reused,epfl-arithmetic-square-po9-6849ed374c,epfl:circuit:square.aig,9,5,4006500.0,3526500.0,0.8801946836390865,3654020.0,4413160.0,3454460.0,3798020.0,,,,True,True,6f7a70c010ef837cd8692273bc1237a0dcb5f7351652921433c8142c1c008302
epfl,validation_reused,epfl-arithmetic-square-po10-805e4729e4,epfl:circuit:square.aig,10,5,5655900.0,7147900.0,1.2637953287717252,5137760.0,6878840.0,5366300.0,9289760.0,,,,True,True,ad2e42ab42b67756eba0fd06d114a30d066dce5cfe5f5db6cf11c8e48a744383
epfl,validation_reused,epfl-arithmetic-square-po11-4ea9428b58,epfl:circuit:square.aig,11,5,7330300.0,7019100.0,0.9575460758768399,7180580.0,9409500.0,6533600.0,7374220.0,,,,True,True,17c8bf5944eb995db10c2199fb2c83b50362fddedaa5a3117711da069871e0c0
epfl,validation_reused,epfl-arithmetic-square-po12-3163147af5,epfl:circuit:square.aig,12,5,10670200.0,9744600.0,0.9132537347003805,8692580.0,12140160.0,8753200.0,11998660.0,,,,True,True,08f494ce64d82a0932d5ac914691fb39eef2556e471b3dce37c2df7533856e25
epfl,validation_reused,epfl-arithmetic-square-po13-eca0925c59,epfl:circuit:square.aig,13,5,16369100.0,12514100.0,0.7644952990695885,11620360.0,17244320.0,11440240.0,15317160.0,,,,True,True,9ae718a4bd6eb26aafff891eb98132b81be08769509e4c27d8d89bb8d8f5118f
epfl,validation_reused,epfl-arithmetic-square-po14-e64d8827d4,epfl:circuit:square.aig,14,5,12905300.0,13469700.0,1.0437339697643604,12667460.0,15756800.0,12660180.0,14061860.0,,,,True,True,4981afcc4d4520dc7f0b099de623c7eaa4910c0fa1a4b295cf331a6cf8768dc2
epfl,validation_reused,epfl-arithmetic-square-po15-ffd477ae96,epfl:circuit:square.aig,15,5,21964800.0,18679300.0,0.8504197625291375,20727200.0,22372820.0,15764080.0,21702700.0,,,,True,True,421c5916b980efdbdda8673156a5471fdca87a3ee1efa0e169cea2e4b8ea010d
epfl,validation_reused,epfl-random_control-arbiter-internal7-1db4c51be9,epfl:circuit:arbiter.aig,8,5,502700.0,472100.0,0.9391287049930376,473440.0,552060.0,425260.0,579960.0,,,,True,True,ee8c072f36f562cbe66d5db95916dc3520a0df79d1c9c3fcab43aa8acd69c648
epfl,validation_reused,epfl-random_control-arbiter-internal2404-73be6ac31e,epfl:circuit:arbiter.aig,11,5,831900.0,786500.0,0.9454261329486717,671060.0,840780.0,568740.0,833360.0,,,,True,True,27749e21417ede053c79774e373b3530dc25a0f866bbf077d10739aaf6d8b6eb
epfl,validation_reused,epfl-random_control-arbiter-internal4039-8a2c198584,epfl:circuit:arbiter.aig,14,5,904900.0,937800.0,1.0363576085755333,869240.0,1043840.0,825060.0,1465260.0,,,,True,True,f30a305a5b9c4bf8cff7da9e508a99d17b56a44a23cdd25e25ba18a30743e3dd
epfl,validation_reused,epfl-random_control-arbiter-internal11831-1c7490a3b2,epfl:circuit:arbiter.aig,16,5,908500.0,1101500.0,1.2124380847550909,858260.0,1283080.0,841580.0,1138720.0,,,,True,True,2b8e753c2efa059010b3aecd6c00bff0a1a09c0f08d5d4522ffef4d207c1fb0c
epfl,validation_reused,epfl-random_control-cavlc-po0-ba667d014f,epfl:circuit:cavlc.aig,10,5,4348100.0,4588700.0,1.0553345139256227,4075160.0,4431840.0,4230740.0,4719440.0,,,,True,True,b7f5b19da4b0d11c61dde7efbd6c3094a52060f48535ac34550d807ffb6119ca
epfl,validation_reused,epfl-random_control-cavlc-po1-8237be7ae9,epfl:circuit:cavlc.aig,10,5,4592300.0,4639100.0,1.010190971844174,4299220.0,6136660.0,4300620.0,5790380.0,,,,True,True,ad6c2515c3750f7d7ca1584904637ad15bad2e1b0323d2f162b2ff05fb241c95
epfl,validation_reused,epfl-random_control-cavlc-po2-0b6bf76197,epfl:circuit:cavlc.aig,10,5,5277900.0,6061100.0,1.1483923530191933,4179100.0,6347760.0,4750040.0,6741040.0,,,,True,True,3f9035e35bcdf5ca5fd3de5a0bb4cfafc86df2a24dbce3c4656bd2eea0021b1b
epfl,validation_reused,epfl-random_control-cavlc-po3-d0da020a7b,epfl:circuit:cavlc.aig,10,5,3346500.0,3224700.0,0.9636037651277454,3292060.0,5085740.0,3023720.0,4540400.0,,,,True,True,1bf307e9ff2838b6a583a95cf843eb0a75d2f9d6a548a73e7df5e639b6a169ce
