corpus,role,id,cluster,live_k,repetitions,baseline_ns_median,candidate_ns_median,ratio,baseline_ns_p10,baseline_ns_p90,candidate_ns_p10,candidate_ns_p90,baseline_peak_bytes,candidate_peak_bytes,peak_bytes_ratio,canonical_key_equal,packed_output_equal,packed_sha256
epfl,validation_reused,epfl-random_control-int2float-po2-6d30452990,epfl:circuit:int2float.aig,11,5,2575700.0,2538300.0,0.9854796754280389,2339020.0,3193640.0,2338380.0,3198060.0,,,,True,True,4ade002b7e53378e2631c88d02e3480b044e6dffcb6c7a9f1831cde8b1bfe52b
epfl,validation_reused,epfl-random_control-int2float-po3-15980bb2bc,epfl:circuit:int2float.aig,9,5,594100.0,552800.0,0.9304830836559502,562240.0,823780.0,538800.0,680700.0,,,,True,True,9b7a1eb80dc024677b1c37549ba56b32214447d257e63af9f8a4ff2b01f88cdb
epfl,validation_reused,epfl-random_control-int2float-po4-f28975a467,epfl:circuit:int2float.aig,11,5,1393200.0,1351000.0,0.969710020097617,1328900.0,1923440.0,1297860.0,1787220.0,,,,True,True,f5ba19ceb6d88282377896a1527ed6cacb1025f8f16bea3b3222cb99cdf00b37
epfl,validation_reused,epfl-random_control-int2float-po5-b67636a98e,epfl:circuit:int2float.aig,11,5,936800.0,907200.0,0.968403074295474,915740.0,1161420.0,891380.0,941700.0,,,,True,True,bb1610e3db0eb5ed6c93ca7fe15cf3624caf1eb398f17cd22096a71d6078868a
epfl,validation_reused,epfl-random_control-int2float-po6-f3b25f4977,epfl:circuit:int2float.aig,9,5,414100.0,474300.0,1.1453755131610721,376580.0,495360.0,391740.0,507440.0,,,,True,True,20ff0051b893aa207f502ce373fb7624a9709a47295efaa9406ad4517d64bf83
epfl,validation_reused,epfl-random_control-int2float-internal25-be3b3fac1d,epfl:circuit:int2float.aig,9,5,1000500.0,953300.0,0.9528235882058971,946620.0,1254340.0,938700.0,986500.0,,,,True,True,4c02791891541161338fbb5fd396937592ff08c94f3d301404208cc38c60b573
epfl,validation_reused,epfl-random_control-mem_ctrl-po614-b0a54afe66,epfl:circuit:mem_ctrl.aig,13,5,1008500.0,933000.0,0.9251363411006446,944680.0,1295660.0,898460.0,1046180.0,,,,True,True,b1861a1bb5fb48063c02ada92da89296a1303b82adafd084f6aec4b769be5b94
epfl,validation_reused,epfl-random_control-mem_ctrl-po622-b73ccd172a,epfl:circuit:mem_ctrl.aig,16,5,1991800.0,2045000.0,1.026709508986846,1937780.0,2349360.0,1949240.0,2284920.0,,,,True,True,fbd79b8ef47e3106a7154d4446110ee72b8e217901da9504e84122f655858acd
epfl,validation_reused,epfl-random_control-mem_ctrl-po623-7f80ce9c66,epfl:circuit:mem_ctrl.aig,16,5,2117700.0,3146700.0,1.4859045190536904,2075840.0,3349540.0,2203840.0,3722820.0,,,,True,True,174bc76a6e13974f3c04c56d4aec84fa2d602244a32d9574fa80f24ded1c4843
epfl,validation_reused,epfl-random_control-mem_ctrl-po627-7b4af14eba,epfl:circuit:mem_ctrl.aig,16,5,2388700.0,2039200.0,0.8536861054129862,1984560.0,3164900.0,1864300.0,2057780.0,,,,True,True,174bc76a6e13974f3c04c56d4aec84fa2d602244a32d9574fa80f24ded1c4843
epfl,validation_reused,epfl-random_control-priority-internal17-ead80e25a7,epfl:circuit:priority.aig,8,5,713400.0,687300.0,0.9634146341463414,704400.0,752360.0,685080.0,694700.0,,,,True,True,1e3eedb68183438cc634ee5159e66844d4ac5f4b8141245322ad1e2cc9c09f4a
epfl,validation_reused,epfl-random_control-priority-internal33-6197962bc5,epfl:circuit:priority.aig,13,5,2193600.0,2094900.0,0.9550054704595186,1755940.0,2344820.0,1333240.0,2365000.0,,,,True,True,322ccb5a63c694ad735ba187631593ae0d85f9bc452b9fef518fa226df7bbbc6
epfl,validation_reused,epfl-random_control-priority-internal390-5c1b8c3dc3,epfl:circuit:priority.aig,10,5,1081300.0,1052900.0,0.9737353185979839,893200.0,1260980.0,778120.0,1096440.0,,,,True,True,28dd33a34e5477c9e28a36255872a929e77d06012353da99aff23c18605f9813
epfl,validation_reused,epfl-random_control-priority-internal636-78eeeb8379,epfl:circuit:priority.aig,16,5,1376100.0,1203700.0,0.8747184070925078,1208580.0,1625240.0,1167020.0,1461900.0,,,,True,True,01577f70e1c9995b0e3e6cc59788f540867673be56a84ac306fb0ed333b8f3c5
epfl,validation_reused,epfl-random_control-priority-internal919-8f1126a8c9,epfl:circuit:priority.aig,9,5,705600.0,738300.0,1.0463435374149659,676760.0,1472020.0000000002,650180.0,928060.0,,,,True,True,16abab341fb7f370e27e4dadcf81766dd0dfd0ae64469477bb2cf6614938b2af
epfl,validation_reused,epfl-random_control-router-internal19-4200fe3838,epfl:circuit:router.aig,8,5,628000.0,516300.0,0.8221337579617835,541380.0,923400.0,500940.0,606440.0,,,,True,True,23fc335ebc04e96fb4e7a1116e3fc68a401e8eb2b8297cff732698f1a0971456
epfl,validation_reused,epfl-random_control-router-internal29-ebfa4eab0e,epfl:circuit:router.aig,11,5,770800.0,745800.0,0.9675661650233524,517220.0,1954520.0,576620.0,789500.0,,,,True,True,b4f361622f1bc2f68bf08063a7f1fb20030b4e92daf2ece8f8bd2eaa55a27ec0
epfl,validation_reused,epfl-random_control-router-internal39-7af9c35a7e,epfl:circuit:router.aig,14,5,964300.0,635100.0,0.6586124650005185,666500.0,1114620.0,602660.0,883180.0,,,,True,True,f67a1729e9d5531acbb12ffa5fb02094206dc61dee866b9d9b490a5c5c1333d8
epfl,validation_reused,epfl-random_control-router-internal104-77af71e925,epfl:circuit:router.aig,11,5,716900.0,705900.0,0.9846561584600363,701000.0,868700.0,667260.0,789820.0,,,,True,True,26ab8d2f3a330290d28a5f168aa4a309405d06406fcabb86d3d8e405f45ad1e1
epfl,validation_reused,epfl-random_control-router-internal135-565d2a3a16,epfl:circuit:router.aig,12,5,777100.0,540500.0,0.6955346802213357,629860.0,1022300.0,523540.0,1197800.0,,,,True,True,9201cdc32d9a27d99e0addf8236830f207bc858dee515da9d3df903bac337853
