corpus,role,id,cluster,live_k,repetitions,baseline_ns_median,candidate_ns_median,ratio,baseline_ns_p10,baseline_ns_p90,candidate_ns_p10,candidate_ns_p90,baseline_peak_bytes,candidate_peak_bytes,peak_bytes_ratio,canonical_key_equal,packed_output_equal,packed_sha256
epfl,validation_reused,epfl-arithmetic-multiplier-po4-54b9cbe5da,epfl:circuit:multiplier.aig,10,5,4204200.0,4118200.0,0.979544265258551,4089180.0,4855480.0,3938980.0,4296520.0,,,,True,True,a4bfed488609e5107454f3c60631dc9478e8d8058b5a710d99f59e3be21467ea
epfl,validation_reused,epfl-arithmetic-multiplier-po5-ad1045c3bc,epfl:circuit:multiplier.aig,12,5,5853000.0,5440600.0,0.9295404066290791,5567800.0,6340060.0,5317240.0,6051120.0,,,,True,True,9b6a7a15d2450265125ff2d0882f989c169ad27b5f22ac15faf1a9845b9d4be9
epfl,validation_reused,epfl-arithmetic-multiplier-po6-1ed43b9012,epfl:circuit:multiplier.aig,14,5,8001700.0,7893600.0,0.9864903707962058,7275580.0,10185820.0,7397580.0,10266620.0,,,,True,True,81f326f27605be20525566c09a58817cd052cfbbe82c0a03e4837c12214e4294
epfl,validation_reused,epfl-arithmetic-multiplier-internal72-32d8a19161,epfl:circuit:multiplier.aig,8,5,1845800.0,1789900.0,0.9697150287138369,1513220.0,2907440.0,1252140.0,2091740.0,,,,True,True,94b5b537c776457a60ff4d7497a7e9363e97323f91ba241e335eb0476f302a63
epfl,validation_reused,epfl-arithmetic-multiplier-internal2314-b18e1af7fc,epfl:circuit:multiplier.aig,15,5,3838600.0,2609100.0,0.6797009326316886,2677540.0,4167540.0,2497000.0,3748600.0,,,,True,True,1d27d2717ee24a52912668cd788986209715cce7ce28d164e08dddf51a004507
epfl,validation_reused,epfl-arithmetic-multiplier-internal7576-a86c4496f1,epfl:circuit:multiplier.aig,16,5,2860200.0,2678400.0,0.9364380113278792,2634780.0,3103960.0,2488860.0,3094960.0,,,,True,True,fcfcfaa9e1207088156a88507dec2d35c22f1af36b590f96bcb98aff95237677
epfl,validation_reused,epfl-arithmetic-multiplier-internal26856-ce1452e666,epfl:circuit:multiplier.aig,8,5,1282700.0,1241900.0,0.9681920948000312,1269040.0,1306380.0,1236020.0,1252580.0,,,,True,True,5b1311b0bd79a5281a8098298bbfab287bdf3484752e78841dd644636f1b2400
epfl,validation_reused,epfl-arithmetic-sin-internal473-3d94727928,epfl:circuit:sin.aig,15,5,962800.0,921900.0,0.9575197341088492,952080.0,1048340.0,912760.0,1016920.0,,,,True,True,ea2436278464508cf40dafdb68691a17b11649d0ad661adeb7fac75363fe48e0
epfl,validation_reused,epfl-arithmetic-sin-internal618-7a9d438d5b,epfl:circuit:sin.aig,13,5,712400.0,679000.0,0.9531162268388546,680820.0,1195880.0,669180.0,858300.0,,,,True,True,4c6aae58f1e5eb08bba9e16f5446a4787129b7312b7602726bae9c99a71c442f
epfl,validation_reused,epfl-arithmetic-sin-internal960-85572a6224,epfl:circuit:sin.aig,8,5,409100.0,431300.0,1.0542654607675386,392400.0,462640.0,381240.0,640760.0,,,,True,True,c898ea29e1a22accb12fa471817d9a314a8bad31404f711c42721a50e2de6c9f
