arm,role,policy,words_auto_min_vars,is_current_policy,n,refused_or_ineligible_count,cluster_count,regret_geomean,regret_geomean_cluster_bootstrap_ci95_low,regret_geomean_cluster_bootstrap_ci95_high,regret_median,regret_p90,regret_max,catastrophic_ge_2_count,catastrophic_ge_2_rate
raw,tuning,threshold_k6,6,False,80,0,4,2.020826076238146,1.7861100079176309,2.1003771251515113,1.5328982164100344,4.620667303812626,6.289914116495005,39,0.4875
raw,tuning,threshold_k7,7,False,80,0,4,1.7242613920208374,1.4857703887687679,1.8191658914254334,1.0,4.348479523242612,6.289914116495005,31,0.3875
raw,tuning,threshold_k8,8,False,80,0,4,1.4855614781355921,1.241707565489583,1.590579940643348,1.0,4.110527586445127,4.806836300707913,23,0.2875
raw,tuning,threshold_k9,9,False,80,0,4,1.2822618915740382,1.1104653010741676,1.3452427173431019,1.0,3.754390789282935,4.611036627376497,15,0.1875
raw,tuning,threshold_k10,10,False,80,0,4,1.2822618915740382,1.1104653010741676,1.3452427173431019,1.0,3.754390789282935,4.611036627376497,15,0.1875
raw,tuning,threshold_k11,11,False,80,0,4,1.1159098814955606,1.0379649505607271,1.1602506698003683,1.0,1.4114148623846836,3.9855667537638424,7,0.0875
raw,tuning,threshold_k12,12,False,80,0,4,1.1159098814955606,1.0379649505607271,1.1602506698003683,1.0,1.4114148623846836,3.9855667537638424,7,0.0875
raw,tuning,threshold_k13,13,False,80,0,4,1.0068541515933451,1.0,1.016699655701817,1.0,1.0,1.3810440238783426,0,0.0
raw,tuning,threshold_k14,14,False,80,0,4,1.0068541515933451,1.0,1.016699655701817,1.0,1.0,1.3810440238783426,0,0.0
raw,tuning,threshold_k15,15,False,80,0,4,1.0068541515933451,1.0,1.016699655701817,1.0,1.0,1.3810440238783426,0,0.0
raw,tuning,threshold_k16,16,True,80,0,4,1.0068541515933451,1.0,1.016699655701817,1.0,1.0,1.3810440238783426,0,0.0
raw,held_out,threshold_k6,6,False,307,14,23,2.6796045122552816,2.457470414560129,2.92346683056729,3.6369467616290785,5.303003378516598,7.044260334869057,212,0.6905537459283387
raw,held_out,threshold_k7,7,False,307,14,23,2.2510262076071985,2.0457256568487074,2.6478982787601444,2.8676911342240428,4.647372867098435,6.252198971513241,180,0.5863192182410424
raw,held_out,threshold_k8,8,False,307,14,23,2.2510262076071985,2.051710662867248,2.647571426303168,2.8676911342240428,4.647372867098435,6.252198971513241,180,0.5863192182410424
raw,held_out,threshold_k9,9,False,307,14,23,1.5763808560491097,1.4496151546837,1.7508018115789412,1.0,3.83015536909783,5.866857230396423,107,0.3485342019543974
raw,held_out,threshold_k10,10,False,307,14,23,1.5408921586348252,1.4254943621471605,1.6662873945109256,1.0,3.801296586571482,5.866857230396423,102,0.3322475570032573
raw,held_out,threshold_k11,11,False,307,14,23,1.234091100365133,1.1625560633112129,1.3262806773072393,1.0,2.6219877241360687,4.233159312899967,54,0.1758957654723127
raw,held_out,threshold_k12,12,False,307,14,23,1.1823439536454916,1.1076562381117683,1.2476591805458606,1.0,2.145336674015489,4.233159312899967,43,0.14006514657980457
raw,held_out,threshold_k13,13,False,307,14,23,1.020590106445718,1.006505969352319,1.0369739317674511,1.0,1.0,1.7836887392442948,0,0.0
raw,held_out,threshold_k14,14,False,307,14,23,1.013740236667578,1.0007190575003604,1.027201486087036,1.0,1.0,1.7836887392442948,0,0.0
raw,held_out,threshold_k15,15,False,307,14,23,1.0133315403833305,1.0002389208076525,1.0270733706834012,1.0,1.0,1.7836887392442948,0,0.0
raw,held_out,threshold_k16,16,True,307,14,23,1.0166413142502473,1.003256090990111,1.0309730507561277,1.0,1.0,1.7836887392442948,0,0.0
cm,tuning,threshold_k6,6,False,80,0,4,1.8522220516326147,1.6277244193773295,1.9491809717826445,1.473894981837359,3.9882861096060855,5.240706879059024,39,0.4875
cm,tuning,threshold_k7,7,False,80,0,4,1.6023382602070764,1.392222193797768,1.680661967834739,1.0,3.596556280165347,4.2269128753738565,31,0.3875
cm,tuning,threshold_k8,8,False,80,0,4,1.4045691138962644,1.1992555779425855,1.4877431495818116,1.0,3.3560679777475313,3.9661660391618083,23,0.2875
cm,tuning,threshold_k9,9,False,80,0,4,1.237464983917782,1.0940115068880678,1.2893473390303725,1.0,3.132398211094895,3.6740119990963023,15,0.1875
cm,tuning,threshold_k10,10,False,80,0,4,1.237464983917782,1.0940115068880678,1.2893473390303725,1.0,3.132398211094895,3.6740119990963023,15,0.1875
cm,tuning,threshold_k11,11,False,80,0,4,1.0975759049223068,1.0298117996841416,1.1347727404871708,1.0,1.2923825002101332,3.1276696237884014,7,0.0875
cm,tuning,threshold_k12,12,False,80,0,4,1.0975759049223068,1.0298117996841416,1.1334043397907811,1.0,1.2923825002101332,3.1276696237884014,7,0.0875
cm,tuning,threshold_k13,13,False,80,0,4,1.003470699758154,1.0,1.0066212351033452,1.0,1.0,1.247004379803322,0,0.0
cm,tuning,threshold_k14,14,False,80,0,4,1.003470699758154,1.0,1.0066212351033452,1.0,1.0,1.247004379803322,0,0.0
cm,tuning,threshold_k15,15,False,80,0,4,1.003470699758154,1.0,1.0066212351033452,1.0,1.0,1.247004379803322,0,0.0
cm,tuning,threshold_k16,16,True,80,0,4,1.003470699758154,1.0,1.0066212351033452,1.0,1.0,1.247004379803322,0,0.0
cm,held_out,threshold_k6,6,False,321,0,23,2.3333546464441897,2.1625300791020328,2.5134367367929524,3.0970670887302556,4.287921817839573,5.889767150479556,200,0.6230529595015576
cm,held_out,threshold_k7,7,False,321,0,23,1.9942676544054698,1.8568117832787314,2.2718381268601013,2.3004822284628257,3.850460269561224,4.489305606434552,168,0.5233644859813084
cm,held_out,threshold_k8,8,False,321,0,23,1.9942676544054698,1.8552940078096452,2.2371693178547316,2.3004822284628257,3.850460269561224,4.489305606434552,168,0.5233644859813084
cm,held_out,threshold_k9,9,False,321,0,23,1.4747570986757408,1.3803277419580244,1.5951705843792514,1.0,3.2963102536528277,4.314960678833659,94,0.29283489096573206
cm,held_out,threshold_k10,10,False,321,0,23,1.4467003582897449,1.3542746867981175,1.5258499660924991,1.0,3.269042194270602,4.314960678833659,89,0.2772585669781931
cm,held_out,threshold_k11,11,False,321,0,23,1.1989565973232656,1.1417887999630894,1.2704548628636647,1.0,2.3004822284628257,3.4349924470581525,40,0.12461059190031153
cm,held_out,threshold_k12,12,False,321,0,23,1.157342733205085,1.1003271227192322,1.2066150619814413,1.0,1.9206586288283898,3.4349924470581525,29,0.09034267912772585
cm,held_out,threshold_k13,13,False,321,0,23,1.0155934579530166,1.0058991797042633,1.0264783139390974,1.0,1.0,1.657013179195344,0,0.0
cm,held_out,threshold_k14,14,False,321,0,23,1.0098367072071717,1.000774658699356,1.0194294532583301,1.0,1.0,1.657013179195344,0,0.0
cm,held_out,threshold_k15,15,False,321,0,23,1.0099492127681735,1.001091512592178,1.0189375827642078,1.0,1.0,1.657013179195344,0,0.0
cm,held_out,threshold_k16,16,True,321,0,23,1.0143316678600096,1.0049351675711793,1.02459087686084,1.0,1.0,1.657013179195344,0,0.0
